Customer ID,Toll Time,Toll Status,Toll Point,Amount,Timezone,State,Connection Status
CUST008,2026-04-23 07:25:00,completed,Ohio Turnpike,2.50,EST,OH,connected
CUST008,2026-04-23 18:50:00,completed,Ohio Turnpike,2.50,EST,OH,connected
CUST008,2026-04-24 07:45:00,completed,Ohio Turnpike,2.50,EST,OH,connected
CUST008,2026-04-24 19:10:00,completed,Ohio Turnpike,2.50,EST,OH,connected
CUST008,2026-04-25 07:30:00,completed,Ohio Turnpike,2.50,EST,OH,connected
CUST008,2026-04-25 18:40:00,completed,Ohio Turnpike,2.50,EST,OH,connected
CUST008,2026-04-26 07:50:00,completed,Ohio Turnpike,2.50,EST,OH,connected
CUST008,2026-04-26 19:05:00,completed,Ohio Turnpike,2.50,EST,OH,connected
CUST009,2026-04-01 08:15:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-01 17:00:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-02 08:40:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-02 16:45:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-03 08:10:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-03 17:20:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-04 08:35:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-04 16:55:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-05 08:20:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-05 17:15:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-08 08:45:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-08 17:05:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-09 08:15:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-09 16:50:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-10 08:30:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-10 17:10:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-11 08:50:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-11 16:55:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-12 08:25:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-12 17:20:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-15 08:40:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-15 17:00:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-16 08:10:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-16 17:15:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-17 08:35:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-17 16:50:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-18 08:20:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-18 17:05:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-19 08:45:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-19 16:55:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-22 08:30:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-22 17:10:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-23 08:50:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-23 17:20:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-24 08:15:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-24 17:00:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-25 08:40:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-25 16:50:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-26 08:25:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST009,2026-04-26 17:15:00,completed,Colorado Toll,4.50,MST,CO,connected
CUST010,2026-04-01 07:30:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-01 18:45:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-02 07:50:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-02 19:00:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-03 07:20:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-03 18:30:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-04 07:45:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-04 19:15:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-05 08:00:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-05 18:50:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-08 07:35:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-08 19:05:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-09 07:55:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-09 18:40:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-10 07:25:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-10 18:55:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-11 07:50:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-11 19:20:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-12 07:40:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-12 18:50:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-15 08:00:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-15 18:45:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-16 07:30:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-16 19:10:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-17 07:55:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-17 18:50:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-18 07:45:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-18 19:00:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-19 08:10:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-19 18:35:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-22 07:40:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-22 19:15:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-23 08:00:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-23 18:50:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-24 07:50:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-24 19:05:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-25 08:15:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-25 18:40:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-26 07:55:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST010,2026-04-26 19:10:00,completed,Washington State Toll,3.25,PST,WA,connected
CUST011,2026-04-01 09:00:00,completed,NJ Turnpike Exit 11,4.50,EST,NJ,connected
CUST011,2026-04-05 14:30:00,completed,NJ Turnpike Exit 11,4.50,EST,NJ,connected
CUST011,2026-04-10 08:45:00,completed,NJ Turnpike Exit 11,4.50,EST,NJ,connected
CUST011,2026-04-15 16:20:00,completed,NJ Turnpike Exit 11,4.50,EST,NJ,connected
CUST011,2026-04-20 10:15:00,completed,NJ Turnpike Exit 11,4.50,EST,NJ,connected
